review,sentiment
recently saw movie international business class expecting anything another boring documentary say love documentary hard bad luck movie class imagine surprise movie actually movie came br br film tell cultural difference work place need cooperate get anywhere culture clash show different world differently perceive someone come along give u wake call would highly recommend film anyone business want laugh yes funny br br well cheer,1
ridiculous comedy given arm flailing direction love one comment made today well neither could philadelphia story without car chase two nonetheless mean picture worse wear old fashioned think susan slept good generation fester peacefully memory debbie reynolds buff sparkle story screenwriter latch onto much younger girl script research dick powell make farewell screen appearance must embarrassment reynolds pallid produced one harriet parson give famous mother louella number inane plug,0
movie received great write blockbuster coming attraction looking forward release date plot sound reasonable cast alone guaranteed side splitter whoa apart wall betting event quite bore br br never become comedy classic afraid done help fine comedy reputation john cleese rowan atkinson quite funny rowan atkinson sort way,0
early film flaw predictable plot overlong scene dubious relevance already clearly demonstrates hitchcock mastery editing use powerful image also among expressionist film stylistically note example weird distortion us party sequence frequent echo title plot imagery br br core though remains final match still among exciting example cinematic boxing even though know hero win becomes quite believable lose movement wife champion corner motivating final plot pay well entwined progress match insert stopwatch exactly almost hear ticking even though silent film visuals often surprisingly auditory feel pacing becomes astonishingly rapid viewer get sucked excitement brutality match sexual jealousy underlies br br dvd release familiar laserlight public domain company hitchcock silent released attached various musical selection mostly orchestral action sound editing frequently sloppy sound quality varies widely genuine care seems gone actual choice music accompanying final match work extremely well unlikely sequence ever better accompanied br br much impressive film present obscurity would suggest deserves honorable place hitchcock canon slender list worthwhile boxing film,1
br br step aside hollywood veteran wayan brother asked thats hollyweird demanded thats got however like many recent decision one stupendous mistake br br director touch today audience attempting bring back physical pratfall gag place funny dialogue disaster knew audience knew cast knew br br shame ever consider changing director two wayan brother played two four primary character without farce sad one br br sp br br,0
parent may enjoy show fail find humor funny dentist husband impregnating hygienist assistant oldest daughter getting impregnated captain high school football team absolutely nothing shock sometimes people think constitutes humor nowadays blame show like dating game newlywed game bringing issue sex forefront mid sure series touching moment still excuse content otherwise went series nothing like family oriented day love lucy five decade br br answer would series play lifetime cable channel channel brass think woman relate reba character absolutely dislike character reba hart daughter kyra best described ditsy bitter teenager funny wonder actress played kyra scarlett pomers like real life away acting play blockhead ex husband dentist christopher rich much better barbara jean played melissa peterman ditsy character van cheyenne also annoying br br something else baffle dingbat series creator allison gibson decided set series live mile away houston texas reba mcentire even state oklahoman one season decided make incidental music sound like pig snorting mean hear baritone saxophone played drum accompanying melody basically tuneless,0
read lot people disappointed film compared part initially could understand bit thought think wrong soderbergh continues fact based telling che life started part part told story revolution moving unpromising beginning ultimately successful conclusion part tell story revolution move unpromising beginning completely unsuccessful conclusion soderbergh fault part che life completely different outcome bravely chooses tell fairly straightforward way viewer may feel lot better coming cinema part part reality che life opinion fault director film far perfect probably long least part saw different aspect war guerrilla success part catch break see number constantly reduced death capture che capture death dealt well film greatly enhanced dialogue spanish benicio del toro excellent charismatic argentinian seen part see similar telling different story part,1
agree columbo fan movie unnecessary change format columbo unique cop unorthodox police method movie look like remake ordinary detective drama past disturbing point columbo ordinary detective br br two part film left intriguing first figure title movie misleading maybe better title would vanishing bride something similar second columbo hide piece evidence without offering reason viewer least br br feel betrayed disappointed glad peter falk went back usual columbo br br,0
obviously worst movie ever made ketchup starring role movie would nominee award cause plot actor anything related farce absolutely horrible ridiculous could made better horror flick backyard within two hour hand held camera using grass stuffed dummy actor atleast acting would better waste time money one extremely cheesy horrible,0
movie wife ever walked totally sucked saw omaha even funny look like year old kid wrote humor believe real politician actually movie awful,0
movie schlock despite lo fi production link troma production dark fable adult exploitation theme sugar cooky one wonder cast fallen prey said theme weird movie enticing visuals shadow contrast prominent definitely worth look especially fan warhol stylish decadence cruelty wickedness moral albeit twisted gleamed,1
movie actually fairly good story get bogged several key place almost director threw movie together without taking time make essential cut film dennis quaid fairly decent job role something clearly missing several key scene br br hour movie could reduced hour movie probably would much better film feel thrown together br br,1
brought philip larkin life way worthy greatest performance time one measured popularity show stark portrayal larkins life greatest unrecognized poet era exactly would wanted disdain canker medallion dramatically expose raw beauty intense sadness philip observation relationship mortality lay way seems missed even great philosopher anyone interested profound observation relationship life love death must,1
ripe one awful indie manages get circulation give indie bad name telling stupidly incongruous tale pubescent twin sister crawl firey car crash kill parent hit road happily shoplifting making goo goo eye guy ending army post dilapidated army would want yeah right apparent attempt coming age flick ripe almost complete loser wanders aimlessly player drift character finally ending clumsily nary shred credibility found anywhere recommended anyone,0
terry gilliam david people teamed create one intelligent creative science fiction movie people proved screenplay bizarre twist fantastic idea nature time  especially love idea one change past nice counterpoint many time travelling movie say otherwise  biological holocaust thin line sanity madness gilliam visualized idea unique quirkiness perfection originality br br story engaging one man james cole played bruce willis heart warming performance travel several decade past retrieve information virus wiped mankind left survivor alive living underground information collect scientist hope find cure everyone future return surface time travelling technology perfect end sent towards different past complicating thing brilliant science fiction thriller shade film noir ensues multiple piece huge jigsaw start fitting together form bizarre narrative involving animal right activist end millennium paranoia biological weapon perception reality definition sanity complex movie easy gilliam people create mess instead twelve monkey thought provoking narrative please like challenged patience appreciate crazy idea br br watched movie around year ago marked lot remember still thinking many day ward young mind seemed quite mind blowing one first movie make appreciate cinema something serious important watched movie day ago dvd better remembered brad pitt still steal scene playing jeffrey goines  almost prelude tyler durden character fight club  rich kid anarchist non conformist idea also crazy according cole perhaps responsible virus scene jeffrey cole madhouse best movie pitt eye voice quirky mannerism convince really crazy guy locked warped logic understands pitt oscar nomination well deserved surprising also bruce willis performance remember well beautiful full sensibility play man spent almost life underground come past share childish fascination something simple breathing fresh air morning watching sun go cole rather ambiguous character people tried imbue darkness disturbing thing people scene remove teeth reveals far dementia gone unchecked ironically cole start crazy character start warning everyone end world considered mad convinced mind arrives point distinguish past future reality fiction willis spends lot time looking confused insecure work perfectly one fun twist narrative cole shrink dr kathryn railly find undeniable proof really future convince mission save world screenplay full weird twist like keep movie fast pace relationship also well handed although perhaps bit compressed time sake enjoyed watching cole railly falling love trying escape authority future live peaceful life past thing end tragic bittersweet climax airport wrapping piece together blow many mind away br br two great ending movie twist sense seen fight club intimate ending railly crouching next cole shot looking around younger james cole witnessing future self die two share brief look smile twist brilliant prefer ending emotional impact madeleine stowe good playing dr railly drew many different emotion performance movie filled sense fatalism idea past changed movie show terrifying way reminds chinatown sense way jake gittes mess everything try help railly character share fatalism try help cole  first dealing madness helping mission  sucked tragedy br br twist end hopeful note though feeling cole mission vain twelve monkey great movie watch one want entertained supposed art although artist many artistic movie unpretentious movie element music editing costume design etc came together beautifully produce modern cinema masterpiece,1
saw boring sunday morning morning well drawn fact outdoor movie hoping find nice scenery view limited go back forth spot hate using called hi tech stuff like motorola blue tooth headset using eliminate use walkie talkie funny look like amateur like advertising badly designed alien ware laptop could link satellite find people say tv movie ending bad look like cut short eliminating use rescue helicopter etc,0
second baby burlesk short released probably popular one spoof silent film price glory br br watched understand kiddie porn claimed cute little film seen family show grew watching little girl dressed provocatively acting mature manner provocative dressed diaper nothing provocative diaper unless one fetish joke read description movie state pedophile would enjoy watching sick watch bothered maybe need look psyche try figure bother innocent film made parody another film b b film parody nothing parody spoof today graphic nature true almost pornographic scene quite vile language appalling watch without issue sometimes take child story turn filth parody get skin babified word know adult movie know pornographic silent film huh mention forbidden hollywood pre code era film vile filthy would never make filth today note sarcasm,1
agree many others said shallow offensive nature film examination racism baffling many people seem fooled pretentiousness want comment matt dillon character example infuriating movie man contrasted film underlying message little racist effectively rape woman public cruelly humiliating husband deliberately goading make move well know lead arrest even death pulling couple without legal cause come understand black wealthy hurt little boy police therefore pleases behavior little racist behavior evil disturbing extreme racism held next another character behavior spouting paranoid stereotype gang violence illustrate everybody little racist later spoon fed tripe dillon poor old dad black folk drove poor house supposed explain worse excuse behavior dillon character meant redeem committing utterly unmotivated unbelievable laughably coincidental act saving woman sexually assaulted night please fact many people seem feel kind self congratulatory admiration film make feel sad shallowness understanding racism apparent lack commitment condemning ending,0
nice see julie andrew trying straight dramatic role something done awhile character judith wise try pas judy old refined manner tomboyish hairstyle yore andrew enacts grown actress would interpret frigid surprisingly bland drama set barbados involving omar sharif liveliest leading man around even hoping make andrew spy also slowly leading proverbial bedroom unmemorable outing camp value james bond like credit beginning cheesy hoot julie quiet contemplative much audience film blake edward pace freakin thing like funeral,0
like mel brook comedy men tights hilarious seeing outrageous comedy think many fail realize reason movie funny character acted well elwes well spoken former british noble lewis eternally annoyed king hope worth nooooooiiiise deluise fantastic godfather roger rees worried cynical sheriff actor actress loyal part joke flow forth ease yes seen kind comedy comedy achieve better character development opinion big lebowski funny,1
wish would read review opinion movie rented waste money waste time little dialog dialog hard understand every way storyline plot weak thing nice cinematography br br character interesting time spend much time trying figure thing lack dialog rewinding movie lot br br watch movie mess leave feeling like mess br br say heck movie end,0
ringmaster jerry springer pathetic excuse wasting film recycled toilet paper recently destroyed confidence art film first made second people went see third people voted best movie ever seen monkey could make movie percent sure would billion time good crappy movie moment even godzilla cool special effect film moment left theater nauseated thing possibly could made movie worse would jerry springer star want stare crap hour half take dump anyone utterly despise movie pity child child child child however contrary springer belief clearly condone child sex,0
mario fan long remember fond memory playing super mario world kid game brought back many memory adding something new super mario galaxy latest installment amazing mario franchise much different game mario still keeping intact greatest element mario first noticeable difference story take place space br br story begin much like mario game mario receives letter princess peach inviting celebration castle mushroom kingdom upon arriving peach castle mario find bowser son bowser jr attacking castle airship bowser kidnaps princess peach lift castle space midst castle lifted space mario fall land unknown planet mario found talking star named luma taken back luma home floating space station mario meet many lumas also meet leader woman named rosalina rosalina tell mario bowser taken away space station power star scattered across universe mario help lumas find save peach thus adventure begin br br way play game flying space station galaxy galaxy consists multiple planet mario travel amongst level via shooting star retrieve power star mario many time walk way around planet without losing gravity planet small others big many planet similar classic mario environment best thing game control stuff like jumping still wiimote used many unique way game shake remote mario perform spin used primary attack game well activate shooting star also point remote screen use pointer fire star bit enemy object environment graphic far best graphic wii hard describe great game look could probably almost say look good game br br minor gripe going upside effect take getting used also story pretty weak worst part lose life turn game matter many last quit restart life still minor problem aside superb game highly entertaining challenging type game waiting wii br br perfect,1
look know may suck right pain temporary film forever whatever right burned celluloid time thousand year come  robert de niro br br initially film steven spielberg director hiring several screenwriter adjust screenplay suited theme dysfunctional family threatened deranged monster form recently released prison robert de niro like jurassic park poltergeist war world dysfunctional family band together defeat beast beast creation father lawyer failed defend de niro trial br br typical spielberg fashion father kill monster undermines family promptly absolved sin like oscar schindler robin williams sam niel tom cruise virtually every daddy figure spielberg land father reclaims paternal duty kind bittersweet coda spielberg enjoys br br spielberg eventually abandoned picture project instead turned martin scorsese time seeking try hand commercial fare result arguably worst film scorsese filmography ironically illuminating br br artist failure misfire often revealing exposing inner working art story work character connect image sear find left kind inner core  remaining carcass director cinema br br cape fear impersonal film find thematic connection rest scorsese filmography already sacrificed de niro yell film theme catholic redemption cookie cutter film though expose kind language filmography hinge watch scorsese camera desperately whip back forth zoom frantically onto doorknob window attempt force tension character loud screaming attention importantly watch film make spatial sense showdown boat end film take place obvious sound stage street parade claustrophobic take place within larger context family house seem exist anywhere particular simply geographical sense anything picture scorsese unable film space create kind spatial environment br br reason scorsese camera always bound intimately tethered central character world around character make sense camera focused character resnais take around french hotel welles hitchcock dance street building cameron give tour titanic scott recreate entire future cityscape lucas give alien desert planet director create sense space textbook close mid shot wide shot combination scorsese poetry sense tangible space film character break tether leave boxing ring taxi cab look away de niro everything collapse simply cannot break away documentarian style shooting way prerequisite action film making br br scorsese tried rectify problem gang new york space set become central character even self consciously spatial experiment get sabotaged magnetism daniel day lewis actor drawing scorsese camera inexorably toward like moth bulb br br  even generic b movie ugly vulgar looking film look matte painting inept attempt tension silly rotorscoped special effect hokey fistfight showdown still robert de niro pick slack de niro give body scorsese like tattooed christ give film great scene improvised romantic sequence young juliette lewis stick thumb mouth kiss kind symbolic rape girl run away aroused repelled man interest br br de niro performance deliciously top simply imitated scorsese need operatic tone baroque visuals someone like de palma make work scorsese nope br br worth one viewing,0
unrelenting non stop top explosive melodrama movie one worst action flick ever produced utterly unbelievable every way pace constantly fever pitched action actor gripped total hysteria nigh unwatchable stain nay blotch career everyone involved br br wildly exaggerated attempt excitement undermines resulting movie go come time setting event impossible take even remotely seriously rate abomination br br want see good asteroid movie see deep impact intense sensitive thoroughly engrossing everything armageddon,0
winning championship fight boxer john garfield johnnie bradfield celebrates drinking binge lead manslaughter pushy reporter although manager killed man mr garfield blamed manager dy car crash wearing garfield stolen watch authority think boxer dead still wanted man garfield change identity jack dorney move arizona ranch garfield meet dead end kid billy halop tommy bobby jordan angel leo gorcey spit huntz hall dippy gabriel dell b bernard punsly milt br br garfield bond young dead end lad sent stay sweet grandma rafferty may robson alternative reform school courtesy brother deceased priest father rafferty garfield fall love halop sister pretty peggy gloria dickson keep eye kid course garfield past come back haunt br br john garfield dead end kid make beautiful max steiner music together thanks effective direction photography busby berkeley james wong howe story predictably comfortable warner brother support team fine form garfield dead end kid winning combination although garfield made movie east side gang studio team billy halop bobby jordan almost immediately dust destiny br br boxing scene nicely staged exciting sequence garfield four new york kid halop jordan hall punsly climbing giant water tank swim unexpectedly put life danger brief highlight include floozy ann sheridan goldie boozy barbara pepper budgie young ronald sinclair douglas losing strip poker br br made criminal busby berkeley john garfield billy halop bobby jordan,1
believe dumb movie truly storyline written keira knightley mother ruin movie extreme straight dull absurd make absolutely sense whatsoever br br movie lagged bad especially beginning story kept going everyday flirt often time seeming like threesome movie annoying deadbeat couple poet wife complete total drunk start wife sleep around men make end meet poet pervert thrives cheap boo woman wife waaayyyyyy quickly becomes friend former childhood lover played keira suddenly get jealous knowing full well two lover since kid something seem right mean come get program lady expect br br bottom line former lover meet new wife embracing get jealous former woman lover get married husband get jealous bombard crazy drunk couple home crazy husband call police end going court man attempted murder charge summed nutshell br br movie moment quality good acting cillian murphy cannot believe watched complained movie family member watching fell asleep decided give chance stuck first instinct,0
disney movie dare something different least awarded effort hole make mistake one would expect disney movie troubled teenager put camp first time event explained detail flashback scene really serve purpose present several mature topic may surprise viewer must admit first bit put seriousness movie soon realized endure moment see beauty story besides story movie also good job questioning method used correctional facility one example caveman forbidden teach zero read dig hole order build character like learning read contribute hole movie smart beautiful must watch,1
possibly worst film within genre existence announced comedy simply tragically pathetic think anyone could achieved anything terrible irritating specifically requested toilet humour poorest would avoid even watching trailer went see announced like monty python bound love whoever wrote either biased seriously deranged still bewildered one honestly believe statement rarely leave cinema really take lot effort film effect one minute,0
sex ever farm animal tag line movie probably still misleading br br far one boring movie pleasure try watch lately found dvd lying around friend house made sad mistake burning br br unable tell detail without spoiling movie detail movie try imagine someone making movie thing c span fictional movie time less interesting boring debate c span br br think conspiracy somewhere movie unable tell exactly gouched eyeball threw richard gere,0
many negative review stay away joe stay quiet longer let injustice happen side heard yet br br elvis presley movie guilty pleasure simple reason perfect film pure relaxation think watch mean worry missing complex plot never proper plot start kick shoe grab beer sit back switch brain enjoy general wackiness catchy easy going rock n roll tune grooviest decade br br book stay away joe definitely fall bad good category like appreciate trash value ultimate camp experience bad almost surrealistic watch think possibly get worse surprise imaginable way end amazed new level stupidity know whether laugh cry nutshell love damn amusing generation actually made film like still give though hit bottom became instant bad movie classic,0
hearing rumor upcoming leonard nimoy demonstrates blu ray disc advance past year ranging steady cam cgi interesting see franchise reinvigorated hope help remove bad taste left mouth whole magnavision demonstration fiasco br br yes leonard nimoy demonstrates betamax vcr brilliant milestone entertainment history tentative leonard nimoy demonstrates compact cassette downright tacky leonard nimoy demonstrates track tape would expected glorious piece cinema weeping right thinking,0
year since cartoon first aired actually watched seriously closely year adult look back serious eye watch episode br br concept cartoon partly homage classic looney tune also original show episode structured like old cartoon example singer attack buster exacts revenge singer concert exactly like old bug bunny cartoon ensuing cartoon similar looney tune different era look old looney tune awful lot stuff exactly like tiny toon old looney tune made lot social commentary parody celebrity impersonation lot corny period joke slang dialog comedy surreal wacky say exactly tiny toon well comedy styling spiritually definitely throwback classic done well cartoon decade prior show recognize cultural reference tiny toon roll eye something like come reason think looney tune corny alive back also looney tune original back day today cartoon rehashed easy perceive tiny toon unfair light due exposure current event overexposure cartoon general br br certainly difference many respect timing delivery obviously duration show two different style two different period done two different circumstance looney tune made adult theater tiny toon made kid watching tv even good job making original show original gag still paying homage patterning comedy stylings old looney tune br br since tiny toon lot time play genuine moment great animated inspiration look episode like minute baby plucky toilet episode many example one best comedy dialog exchange ever animated thirteensomething babs buster phone split screen hoping miss miscommunication spectacular notably character development episode several others usually one penned deanna oliver sherri stoner rather good female character taken seriously personality developed unusual considering opposite usually true cartoon period br br first modern cartoon lot pop culture referential self referential humor way ahead time tiny toon really opened door writer take comic liberty common cartoon today instead boring old crap endured kid yes loved transformer thundercats tiny toon totally jumped away breath fresh air bakshi new adventure mighty mouse may precursor tiny toon made surreal style comedy cartoon writing real success br br kid totally overlooked joke example one episode homage marx brother completely ignored teen newfound respect many inspired gag never noticed genuinely brilliant kind comedy make think looney tune family guy never noticed kind comedy kid thinking episode watched recently br br notice kind thing actually watched show unlike reviewer know unfairly judging seen episode thought thoroughly exposed kid adult br br tell awful lot care taken voice acting talking main character side character done really well creatively back main character main character brilliant tress macneille opinion best performance cartoon since rob paulsen also incredible stuff br br say show bad episode plenty lot mediocre one far certainly lot genuinely funny episode especially back first aired actually funny watch br br give show kudos pushing envelope breaking door leading new era cartoon,1
movie horrible see discus entire film greatest chase scene ever eddie dumbs milk tim get chased hallway eddie put obstacle jock way hilarious consequence like cymbal nailing trumpet player buy dvd watch slow best obstacle knocked mop bucket one jock jump proceeds slide ground door slide pick speed thus defying physic mainly friction yet lie behind door supreme steepest stair case school ever jock proceeds clear air reality probably would die broken neck defy concept reality make funniest noise ever made situation go buy one trust scene worth buck,1
well take j simpson american soldier turned american bus driver decides rescue passenger incase one else going arte johnson absolutely straight role tour guide know want admit trouble combine lorenzo lama one three baby faced bad boy intend kidnap heiress leave busload people die dessert got action plot twist lot drama everyone good seeing lama baddest bad boy really blew mind much believable overbearing bad guy wanted kidnap heiress rape woman humiliate guy tried stop evidently long cultivated good guy image believe year old lorenzo tight jean really want miss,1
ya know idea everybody else teenage life reflect folk knew hung around let alone case wondering pristine clean cut pat boone type teen ever thing br br look saying teenager easy better well actually best teen movie time fast time ridgemont high kid knew realistic got back maybe br br crap low rent version fast time even much moment enough recommend even claim teen back relate lead girl girl nothing please really wanted keep virginity would case film would made pure crap bad staple left behind time capsule cinema teen young adult early,0
watched movie gotta say great premise great talent turkey lay friend lent movie watched open mind mainly high praise story br br well movie started kevin costner fighter pilot retiring make fighter pilot supposedly going hired anthony quinn character new pilot well never see costner go near plane rest movie br br costner run texan james gammon selling horse big mexican businessman costner tag along ride without knowing happened gammon beat near death costner drive meeting happens associate quinn nothing come nada zilcho gammon character horse sale quinn associate nothing come br br also leave costner dead make madeline stowe character become whore attack one quinn men paying turn stab knife next thing moved convent explanation moved done br br much talent wasted weak script poor editing watched friend owned let watch going throw hour wasted life watching blasted thing,0
favorite christmas special wish would release vhs dvd since rpm got lost cassette made also long gone br br even big john denver fan impressed music mostly traditional favorite muppet spin esp little st nick also contained little known song original br br even though done end show timeless feel hoping find copy soon,1
easily disappointing least gratifying movie entire called blacksploitation genre way film generally enjoy great deal home rather exploitation demeaning film actually provide priceless insight era well bucktown br br story duke return bucktown operate night club left recently deceased brother quickly learns city entirely controlled corrupt police force bleeding protection money local business duke resists determines rescue city corrupt police unfortunately calling posse friend people vaguely explained former black militant worked duke job past simply murder entire police department cold blood literally presence hundred witness nothing stop ignorance justification murder would much entertaining see cracker police suffer action opposed merely getting whacked street revenge ubiquitous generally satisfying theme film genre far cry seeing pam grier track thug ed family cuss give jujitsu as kickin set fro fire art reason existing merit level respect quite undeserved simply shooting someone back course bizarre tale playing woman completely man thumb afraid cracker run town oppress people indeed advice duke run man gonna kill br br following sickening gratuitous violence expected believe town mayor wholeheartedly condones action duke friend congratulating offering throw parade honor opposed say calling district attorney press capital murder charge taken custody duke posse decline parade instead opts fill numerous vacancy police force created recent killing spree immediately prove even corrupt cracker police predecessor quote mayor ten time worse duke find must rescue citizen bucktown corrupt protection racket law enforcement official make safe decent folk operate prostitution business street unfortunately duke already lost moral high ground sympathy due hero willing participant murder original police force cared one way rescued bucktown gotten plugged point suppose entertained clever way duke outsmart new police goon reality film become opera gratuitous violence duke murder former friend ally cold blood absence compassion gunning cracker police duke pig br br finally everyone town duke aretha employee local brothel dead bleedin street hero heroine walk night though admirable quality redeeming value duke merely murderous thug aretha enabling misogynist accomplice interested genre film mean highly recommend see coffy foxy brown truck turner blacula sheba baby process run across dvd throw far away possibly drop like hot treated one would treat glowing puddle nuclear waste single film entire blacksploitation era dramatically entertaining satisfying populated sympathetic admirable character piece slime obviously written targeted hormonally imbalanced high school sophomore,0
emma horribly flawed film based jane austen classic novel read book really know much plot yet still predicted nearly entire plot also many scene frustrated bad writing directing film though reason entertaining loved course scene disliked majority well acted funny gwyneth paltrow give one best performance heroine emma film also star toni collette okay much better ewan mecgreger also better still good alan cumming never really impressed pretty much jeremy northam performance rather wooden first look actually fairly subtle even needed much better adaptation jane austen book one still entertaining worth watching,1
time get psycho toy maker named joe petto get make living evil toy kill people go family bad luck simply living house mutant robot son pino get used live br br easily worst hopefully presumably last semi series one previous one look like soft core porn movie without sex nudity kind like low rent hybrid halloween iii puppet master doll bad home movie supposedly started sixth chapter series abandoned never completed hope stay way br br star br br,0
okay absolutely love ben stiller although lukewarm jennifer aniston think girl act least every movie sitcom seen hard get past fake acting sound like standing reading right script movie one good thing ben stiller plot used abused ridiculous many movie type plot say force nature plot old outcome predictable boring knew everything going happen bore watching stiller always delight,0
gritty presentation decay family value human dignity wake soviet communism vasili pichul film little vera landmark film modern russian cinema pichul brutal drama mark strong departure image sanitized idealism promoted soviet time aleksandrov circus brashly moving social chaos time public spotlight contemporary ukrainian setting intensifies effect first immediacy film time period second utilization locale struggling identity lieu soviet system also nation distinct russian idiom dominated u r br br vera film title character protagonist rebellious adolescent girl dysfunctional family including hard drinking father mother care worn rejecting would beau andrei vera begin destructive primarily sexual relationship college student named sergei despite parent dislike lazy sergei despite sergei rude contempt parent move cramped apartment tension escalate vera father drunkenly stab sergei vera must decide stay loyal intolerable family testifying father acted self defense continue support defend ever detached sergei br br unbearable almost every imaginable way little vera masterfully capture communicates inescapable void left social life collapse communism sexual aggressiveness film first film show explicit sex combined unrelenting presentation social reality marked distinction socialist realism demanded stalin effectively confronted condition former soviet life interesting however public reception many wrote hate mail director star film wildly popular double edged nature film social criticism emerges done correctly film make audience uncomfortable easy solution present viewer hate film filmmaker bringing issue many film come mind somewhat comparable regard larry clark kid harmony korine gummo even popular movie john hughes breakfast club br br recommend film viewer prospect nearly two hour excruciating domestic conflict social miasma overly daunting film absolutely beautiful incredibly challenging despite difficulty watching film moment within profoundly beautiful course socio historic cultural significance film cannot overlooked fact operate even assertive reason watching film,1
one funniest romantic musical movie ever definitely worth renting buying especially taste older style cinematography br br animal song alone make smile watching movie definite must madonna fan,1
normally glutton poor movie thing stunk br br watch movie br br terrible effect little humour hell point making movie gore speak acting speak br br could manage minute rat dropping movie rare br br something positive say drivel cover art ok pretty sure movie ending even tho make br br rat unorganized blew line constantly lacked intensity seemed going pace paycheque actor worse,0
sat watching episode kept glancing clock waiting something happen hour wound thought really going give u big pop end nothing whole family huddled around christmas tree like something hallmark channel fade black br br perhaps one poorest season finale ever seen nothing drum excitement next season thing thrown sort incentive watch next season ambiguous nugget offered agent harris pawing sub sandwich guy new york looking get one guy new jersey wow really would never expect something like mobster edge seat br br almost seems like trying get everyone lose interest start plot line end disappearing show ever seen tease hint rarely deliver br br arab hang bing keep throwing front u magically nothing happens br br paulie knee cap kid tony promised mother nothing would happen son poof gone wind br br many meandering drug montage christopher going endure please get arrested overdose something interesting br br one show used looked forward watching forgetta bout,0
men love police movie filled action shooting chase etcetera br br boy let watching short unsatisfying movie seen hostage bank surrounding yet bad guy shoot multiple officer innocent people simply stay line fire without getting hit due kevlar br br shot hundred shot going back bank dumb hostage lock safe door bad guy went stupid director think br br okay shot fake documentary good seeing film got thought police get decent shooting course many cop swat real long break truly bad,0
listen people ill give better review movie friend love jill johnson played camilla belle babysits mendrakis house someone break wondering got house went garage likely anyway listen worst acting amazing acting great story think benefit jill shes fast runner track team got alive lol br br cool movie quite scary check happy masterpiece listen people site good trust good reviewing movie future movie critic totally want buy movie see amazingly awesome,1
george barry death bed bed eats root dark fairy tale told via horror movie framework opinion one best film downright criminal picture basically stolen distributed without barry knowledge responsible theft fed bed asap looking overt gore rabid action death bed bed eats flick death bed gentler weirder drive picture play like utterly strange dream half remembered recommend reading stephen thrower summation death bed thrower fab press book nightmare usa describes movie vibe perfectly whether intentional noticed shade death bed everything phantasm film michele soavi cemetery man magic realism slipstream fiction author kelly link barry original fair world sure would followed death bed number fantastically bizarre film,1
whilst loved haunted house movie amityville poltergeist made tv adaption susan hill book pack huge punch horror hollywood br br brilliant cast many star heartbeat tv drama great acting fantastic setting portrays life convincingly right ingredient entice viewer powerful ghost story br br herbert wise need blood violence gore send chill spine audience using imagination woman black figure fear dread whose presence never absent first appears br br main character arthur kidd solicitor learns unseen spectre mission settle estate widow dy arthur spends night inside dreary home notice many oddity may haunt day scene unsettling claustrophobic particularly locked room open turn generator close arthur darkness film becomes harrowing put arthur shoe effort shake ghost writer put many chilling addition story example tin soldier appearance one eager learn meaning fact never really learn much widow leaf imagination make unsettling br br widow part look vicious intimidating scene winding generator sent chill woman appears nowhere isolated marshy land howling wind  property appreciate isolating scene inn perhaps horrible thing seen one wish watch hurry show elderly relative often woken night thinking behind sleep br br woman black great tv movie lost gem agree extent internet hype film totally overblown see people disappointed spending best £ think net defeated hidden gem make film like exposed think still brilliant fantastically acted consider greatest ghost story last century,1
great acting great movie thinking building see movie first dollar amount may changed everything else humor true life emotion anyone built felt,1
one worst film seen year storyline potential never realized actor poor choice considering screen writing talent wasted really wanted everyone dead quickly possible could get watch something else unfortunately stay end laugh murmur people moaning crappy booing england gentle moan crap look imdb see people given really cannot see people able give score must pr company working distributor hilarious set problem towards end film graveyard hick attack look dodgy scenery rock touched supposed brick wall blood effect waaaay ott film feel like everyone making spoof horror except director,0
someone like chase scene really intrigued fascinating true life tale optimistic heading film many obstacle got way good story br br bad fan robert duvall many character played role dull one insurance investigator br br dialog insipid pretty kathryn harrold real garbage mouth read several director replacing film bad tell thing right story get involved treat williams portrayal cooper either fascinating movie also kind sad comment guy committing crime sort folk hero admit wound rooting guy br br everything disappointing complain scenery lush green forest oregon desert arizona br br like see movie made done better one kind story,0
johny make one best style exercise making strong film good yakuza story election new yakuza bos beginning war inside organization br br opinion violence wise used context making strong gang film specially love way tell history moving around role inside yakuza family making see violence like way solve problem br br talking technical aspect film good example paused rythmic planified way shooting film one hong kong film year like infernal affair without easy action violence scene confused storyline strongly recommended asian film lover br br sorry english better spanish lol,1
nothing really unpredictable movie solid flick respect everything acting cinematography solid perfectly linear plot line anything see coming perhaps tad melodramatic point fairly decent movie none less definitely worth checking doubt film rent weekend give go though may feel like running buying found quite worth,1
insomniac nightmare story man plunge insanity chronic insomnia jack plagued hallucination causing try determine real br br find interesting thing jack near end think time movie happily ever hollywood ending wrong new york city place nobody sleep br br tess nanavati writer director good film insomniac nightmare talented filmmaker writer made film right high school graduation real potential one watch upcoming future br br watched short film constantly uncomfortable music bleak scenery realistic portrayal insomniac dominic monaghan jack desperately wanted turn time escape,1
